"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"10737","13376","0080E115003BC996","20220915025632","18.59","72.20","47.37066930","8.54122140","45","0","POINT (2683277.5 1247232.5)"
"10817","14465","0080E115003BC996","20220916052656","15.81","83.14","47.37062030","8.54111160","45","0","POINT (2683269.2 1247226.9)"
"10818","14466","0080E115003BC996","20220916045656","15.81","83.14","47.37062030","8.54111160","45","0","POINT (2683269.2 1247226.9)"
"10819","14467","0080E115003BC996","20220916042656","15.81","83.14","47.37062030","8.54111160","45","0","POINT (2683269.2 1247226.9)"
"10820","14468","0080E115003BC996","20220916035656","15.81","83.14","47.37062030","8.54111160","45","0","POINT (2683269.2 1247226.9)"
"10880","15249","0080E1150017F5F8","20220817200357","25.56","44.46","47.37056080","8.54108710","45","6","POINT (2683267.5 1247220.2)"
"10881","15250","0080E1150017F5F8","20220817193357","25.56","44.46","47.37056080","8.54108710","45","0","POINT (2683267.5 1247220.2)"
"10882","15251","0080E1150017F5F8","20220817190357","25.56","44.46","47.37056080","8.54108710","45","0","POINT (2683267.5 1247220.2)"
"10883","15252","0080E1150017F5F8","20220817183357","25.56","44.46","47.37056080","8.54108710","45","0","POINT (2683267.5 1247220.2)"
"11306","13513","0080E115003BC996","20220915104145","19.05","76.04","47.37060920","8.54129140","45","26","POINT (2683282.8 1247225.9)"
"11307","13514","0080E115003BC996","20220915101145","19.05","76.04","47.37060920","8.54129140","45","13","POINT (2683282.8 1247225.9)"
"11308","13515","0080E115003BC996","20220915094145","19.05","76.04","47.37060920","8.54129140","45","7","POINT (2683282.8 1247225.9)"
"11309","13516","0080E115003BC996","20220915091145","19.05","76.04","47.37060920","8.54129140","46","0","POINT (2683282.8 1247225.9)"
"11488","15429","0080E115003BC996","20220917042325","11.95","71.01","47.37085510","8.54113490","45","0","POINT (2683270.5 1247253)"
"11489","15430","0080E115003BC996","20220917035325","11.95","71.01","47.37085510","8.54113490","45","0","POINT (2683270.5 1247253)"
"11490","15431","0080E115003BC996","20220917032325","11.95","71.01","47.37085510","8.54113490","45","0","POINT (2683270.5 1247253)"
"11491","15432","0080E115003BC996","20220917025325","11.95","71.01","47.37085510","8.54113490","45","0","POINT (2683270.5 1247253)"
"11878","13657","0080E115003BCA55","20220915165735","21.57","66.96","47.37065110","8.54114810","45","0","POINT (2683272 1247230.4)"
"11879","13658","0080E115003BCA55","20220915162735","21.57","66.96","47.37065110","8.54114810","45","0","POINT (2683272 1247230.4)"
"11880","13659","0080E115003BCA55","20220915155735","21.57","66.96","47.37065110","8.54114810","45","47","POINT (2683272 1247230.4)"
"11881","13660","0080E115003BCA55","20220915152735","21.57","66.96","47.37065110","8.54114810","45","4","POINT (2683272 1247230.4)"
"12186","13749","0080E115003BC996","20220915210628","18.05","81.94","47.37059050","8.54128100","45","0","POINT (2683282 1247223.8)"
"12187","13750","0080E115003BC996","20220915203628","18.05","81.94","47.37059050","8.54128100","45","0","POINT (2683282 1247223.8)"
"12188","13751","0080E115003BC996","20220915200628","18.05","81.94","47.37059050","8.54128100","45","0","POINT (2683282 1247223.8)"
"12189","13752","0080E115003BC996","20220915193628","18.05","81.94","47.37059050","8.54128100","45","0","POINT (2683282 1247223.8)"
"12344","15637","0080E115003BCA55","20220917151916","14.97","53.09","47.37060960","8.54141050","45","0","POINT (2683291.8 1247226)"
"12345","15638","0080E115003BCA55","20220917144916","14.97","53.09","47.37060960","8.54141050","45","13","POINT (2683291.8 1247226)"
"12347","15640","0080E115003BCA55","20220917134916","14.97","53.09","47.37060960","8.54141050","45","7","POINT (2683291.8 1247226)"
"12849","14989","0080E1150017F5F8","20220817073011","21.75","57.54","47.37056270","8.54129050","45","0","POINT (2683282.8 1247220.6)"
"12850","14990","0080E1150017F5F8","20220817070011","21.75","57.54","47.37056270","8.54129050","45","0","POINT (2683282.8 1247220.6)"
"12851","14991","0080E1150017F5F8","20220817063011","21.75","57.54","47.37056270","8.54129050","45","0","POINT (2683282.8 1247220.6)"
"12852","14992","0080E1150017F5F8","20220817060011","21.75","57.54","47.37056270","8.54129050","45","0","POINT (2683282.8 1247220.6)"
"12892","15753","0080E115003BCA55","20220917213905","12.93","61.05","47.37057260","8.54120310","45","9","POINT (2683276.2 1247221.6)"
"12893","15754","0080E115003BCA55","20220917210905","12.93","61.05","47.37057260","8.54120310","45","0","POINT (2683276.2 1247221.6)"
"12894","15755","0080E115003BCA55","20220917203905","12.93","61.05","47.37057260","8.54120310","45","0","POINT (2683276.2 1247221.6)"
"12895","15756","0080E115003BCA55","20220917200905","12.93","61.05","47.37057260","8.54120310","45","0","POINT (2683276.2 1247221.6)"
"15394","8877","0080E115003BC996","20220911043907","16.70","67.01","47.37059810","8.54132140","45","0","POINT (2683285 1247224.6)"
"15397","8880","0080E115003BC996","20220911030907","16.70","67.01","47.37059810","8.54132140","45","0","POINT (2683285 1247224.6)"
"16827","9229","0080E115003BCA55","20220911202812","19.69","57.66","47.37075140","8.54135360","45","0","POINT (2683287.2 1247241.8)"
"16828","9230","0080E115003BCA55","20220911195812","19.69","57.66","47.37075140","8.54135360","45","0","POINT (2683287.2 1247241.8)"
"16829","9231","0080E115003BCA55","20220911192812","19.69","57.66","47.37075140","8.54135360","45","0","POINT (2683287.2 1247241.8)"
"16830","9232","0080E115003BCA55","20220911185812","19.69","57.66","47.37075140","8.54135360","45","0","POINT (2683287.2 1247241.8)"
"17274","11630","0080E115003BC996","20220913204401","22.34","69.01","47.37089860","8.54096440","45","0","POINT (2683257.8 1247257.6)"
"17313","12749","0080E115003BC996","20220815003657","23.13","49.19","47.37067720","8.54111430","45","0","POINT (2683269.2 1247233.2)"
"17314","12750","0080E115003BC996","20220815000657","23.13","49.19","47.37067720","8.54111430","45","0","POINT (2683269.2 1247233.2)"
"17315","12751","0080E115003BC996","20220814233657","23.13","49.19","47.37067720","8.54111430","45","0","POINT (2683269.2 1247233.2)"
"18308","25414","0080E1150017F5F8","20220827081322","19.01","87.44","47.37068510","8.54103650","49","0","POINT (2683263.5 1247234)"
"18309","25415","0080E1150017F5F8","20220827074322","19.01","87.44","47.37068510","8.54103650","45","0","POINT (2683263.5 1247234)"
"18310","25416","0080E1150017F5F8","20220827071322","19.01","87.44","47.37068510","8.54103650","45","0","POINT (2683263.5 1247234)"
"18583","25473","0080E115003BC996","20220827105359","21.24","77.44","47.37055650","8.54124860","45","6","POINT (2683279.8 1247219.9)"
"18586","25476","0080E115003BC996","20220827092359","21.24","77.44","47.37055650","8.54124860","45","7","POINT (2683279.8 1247219.9)"
"19564","22420","0080E115003BDA59","20220824122901","25.59","37.01","47.37093200","8.54089620","45","49","POINT (2683252.5 1247261.2)"
"19565","22421","0080E115003BC996","20220824140650","25.66","36.53","47.37225950","8.54111790","46","54","POINT (2683267 1247409.1)"
"19566","22422","0080E115003BC996","20220824133650","25.66","36.53","47.37225950","8.54111790","46","95","POINT (2683267 1247409.1)"
"19567","22423","0080E115003BC996","20220824130650","25.66","36.53","47.37225950","8.54111790","45","59","POINT (2683267 1247409.1)"
"19568","22424","0080E115003BC996","20220824123650","25.66","36.53","47.37225950","8.54111790","45","60","POINT (2683267 1247409.1)"
"19760","25785","0080E115003BCA55","20220827234142","19.21","79.90","47.37072680","8.54133620","45","0","POINT (2683286 1247239)"
"19761","25786","0080E115003BCA55","20220827231142","19.21","79.90","47.37072680","8.54133620","45","0","POINT (2683286 1247239)"
"19762","25787","0080E115003BCA55","20220827224142","19.21","79.90","47.37072680","8.54133620","45","0","POINT (2683286 1247239)"
"19894","23543","0080E115003BC996","20220825161252","27.49","43.83","47.37056050","8.54138640","45","67","POINT (2683290 1247220.5)"
"19895","23544","0080E115003BC996","20220825154252","27.49","43.83","47.37056050","8.54138640","45","40","POINT (2683290 1247220.5)"
"20468","23685","0080E115003BC996","20220825232725","22.69","63.61","47.37057990","8.54111750","45","0","POINT (2683269.8 1247222.4)"
"20469","23686","0080E115003BC996","20220825225725","22.69","63.61","47.37057990","8.54111750","45","0","POINT (2683269.8 1247222.4)"
"20470","23687","0080E115003BC996","20220825222725","22.69","63.61","47.37057990","8.54111750","45","0","POINT (2683269.8 1247222.4)"
"23015","22198","0080E115003BCA55","20220824043956","17.88","63.00","47.37057120","8.54108930","45","0","POINT (2683267.5 1247221.4)"
"23016","22199","0080E115003BCA55","20220824040956","17.88","63.00","47.37057120","8.54108930","45","0","POINT (2683267.5 1247221.4)"
"23491","21089","0080E115003BC8D7","20220823015956","19.65","66.04","47.37064210","8.54100000","45","0","POINT (2683260.8 1247229.1)"
"23494","21092","0080E115003BC8D7","20220823002956","19.65","66.04","47.37064210","8.54100000","45","0","POINT (2683260.8 1247229.1)"
"24219","19013","0080E115003BCA55","20220821011752","19.05","87.21","47.37213260","8.54132960","45","0","POINT (2683283.2 1247395.2)"
"24220","19014","0080E115003BCA55","20220821004752","19.05","87.21","47.37213260","8.54132960","45","0","POINT (2683283.2 1247395.2)"
"24221","19015","0080E115003BCA55","20220821001752","19.05","87.21","47.37213260","8.54132960","45","0","POINT (2683283.2 1247395.2)"
"24222","19016","0080E115003BCA55","20220820234752","19.05","87.21","47.37213260","8.54132960","45","0","POINT (2683283.2 1247395.2)"
"24372","21326","0080E115003BCA55","20220823114921","23.66","41.93","47.37073170","8.54140850","45","0","POINT (2683291.5 1247239.6)"
"24373","21327","0080E115003BCA55","20220823111921","23.66","41.93","47.37073170","8.54140850","45","17","POINT (2683291.5 1247239.6)"
"24374","21328","0080E115003BCA55","20220823104921","23.66","41.93","47.37073170","8.54140850","45","0","POINT (2683291.5 1247239.6)"
"25623","18257","0080E115003BC996","20220820141548","22.44","69.04","47.37061540","8.54124830","45","62","POINT (2683279.5 1247226.5)"
"25643","19357","0080E115003BCA55","20220821160334","24.38","46.20","47.37548340","8.54156570","45","24","POINT (2683295.8 1247768)"
"25644","19358","0080E115003BCA55","20220821153334","24.38","46.20","47.37548340","8.54156570","45","16","POINT (2683295.8 1247768)"
"25645","19359","0080E115003BCA55","20220821150334","24.38","46.20","47.37548340","8.54156570","45","0","POINT (2683295.8 1247768)"
"25646","19360","0080E115003BCA55","20220821143334","24.38","46.20","47.37548340","8.54156570","45","0","POINT (2683295.8 1247768)"
"25842","18260","0080E115003BC996","20220820124548","22.44","69.04","47.37061540","8.54124830","45","26","POINT (2683279.5 1247226.5)"
"25992","20570","0080E115003BCA55","20220822230952","20.72","60.08","47.37073230","8.54108530","45","0","POINT (2683267 1247239.2)"
"29496","28601","0080E115003BCA55","20220830145108","26.97","52.10","47.37057780","8.54130860","45","64","POINT (2683284 1247222.4)"
"1228","1301","0080E1150017A139","20220902112635","19.14","66.63","47.36994630","8.54094230","45","0","POINT (2683257.5 1247151.8)"
"1229","1302","0080E1150017A139","20220902105635","19.14","66.63","47.36994630","8.54094230","45","0","POINT (2683257.5 1247151.8)"
"1230","1303","0080E1150017A139","20220902102635","19.14","66.63","47.36994630","8.54094230","45","0","POINT (2683257.5 1247151.8)"
"1231","1304","0080E1150017A139","20220902095635","19.14","66.63","47.36994630","8.54094230","46","0","POINT (2683257.5 1247151.8)"
"1380","1453","0080E1150017F5F8","20220902174346","24.51","50.90","47.37000750","8.54099050","45","2","POINT (2683261 1247158.6)"
"1381","1454","0080E1150017F5F8","20220902171346","24.51","50.90","47.37000750","8.54099050","45","24","POINT (2683261 1247158.6)"
"1382","1455","0080E1150017F5F8","20220902164346","24.51","50.90","47.37000750","8.54099050","45","58","POINT (2683261 1247158.6)"
"1383","1456","0080E1150017F5F8","20220902161346","24.51","50.90","47.37000750","8.54099050","45","29","POINT (2683261 1247158.6)"
"1391","1101","0080E1150017A139","20220902030129","16.39","73.26","47.37000450","8.54092950","45","0","POINT (2683256.5 1247158.2)"
"1392","1102","0080E1150017A139","20220902023129","16.39","73.26","47.37000450","8.54092950","45","0","POINT (2683256.5 1247158.2)"
"1393","1103","0080E1150017A139","20220902020129","16.39","73.26","47.37000450","8.54092950","45","0","POINT (2683256.5 1247158.2)"
"1394","1104","0080E1150017A139","20220902013129","16.39","73.26","47.37000450","8.54092950","45","0","POINT (2683256.5 1247158.2)"
"2368","2441","0080E115003BC8D7","20220903152124","25.98","50.60","47.37000420","8.54090350","46","0","POINT (2683254.5 1247158.1)"
"2369","2442","0080E115003BC8D7","20220903145124","25.98","50.60","47.37000420","8.54090350","45","32","POINT (2683254.5 1247158.1)"
"2370","2443","0080E115003BC8D7","20220903142124","25.98","50.60","47.37000420","8.54090350","45","68","POINT (2683254.5 1247158.1)"
"2371","2444","0080E115003BC8D7","20220903135124","25.98","50.60","47.37000420","8.54090350","45","69","POINT (2683254.5 1247158.1)"
"2676","2965","0080E115003BC8D7","20221003155309","17.94","97.92","47.36998800","8.54095810","45","0","POINT (2683258.5 1247156.4)"
"2677","2966","0080E115003BC8D7","20221003152309","17.94","97.92","47.36998800","8.54095810","57","75","POINT (2683258.5 1247156.4)"
"2678","2967","0080E115003BC8D7","20221003145309","17.94","97.92","47.36998800","8.54095810","45","57","POINT (2683258.5 1247156.4)"
"2679","2968","0080E115003BC8D7","20221003142309","17.94","97.92","47.36998800","8.54095810","45","9","POINT (2683258.5 1247156.4)"
"3157","3157","0080E1150017F5F8","20220904011025","16.54","89.07","47.36994230","8.54092780","45","0","POINT (2683256.2 1247151.2)"
"3158","3158","0080E1150017F5F8","20220904004025","16.54","89.07","47.36994230","8.54092780","45","6","POINT (2683256.2 1247151.2)"
"3159","3159","0080E1150017F5F8","20220904001025","16.54","89.07","47.36994230","8.54092780","45","0","POINT (2683256.2 1247151.2)"
"3160","3160","0080E1150017F5F8","20220903234025","16.54","89.07","47.36994230","8.54092780","45","0","POINT (2683256.2 1247151.2)"
"3388","3461","0080E1150017F5F8","20220904134619","24.11","59.52","47.37000930","8.54092680","45","22","POINT (2683256.2 1247158.8)"
"3389","3462","0080E1150017F5F8","20220904131619","24.11","59.52","47.37000930","8.54092680","45","0","POINT (2683256.2 1247158.8)"
"3390","3463","0080E1150017F5F8","20220904124619","24.11","59.52","47.37000930","8.54092680","45","24","POINT (2683256.2 1247158.8)"
"3391","3464","0080E1150017F5F8","20220904121619","24.11","59.52","47.37000930","8.54092680","45","38","POINT (2683256.2 1247158.8)"
"3505","3578","0080E115003BDA59","20220904180419","25.44","54.61","47.36999620","8.54093530","45","41","POINT (2683256.8 1247157.2)"
"3507","3580","0080E115003BDA59","20220904170419","25.44","54.61","47.36999620","8.54093530","45","36","POINT (2683256.8 1247157.2)"
"3681","3973","0080E115003BDA59","20220905045941","17.66","83.10","47.36997390","8.54097350","45","0","POINT (2683259.8 1247154.9)"
"3682","3974","0080E115003BDA59","20220905042941","17.66","83.10","47.36997390","8.54097350","45","0","POINT (2683259.8 1247154.9)"
"3683","3975","0080E115003BDA59","20220905035941","17.66","83.10","47.36997390","8.54097350","45","0","POINT (2683259.8 1247154.9)"
"5250","4969","0080E1150017F5F8","20220907104904","21.38","81.39","47.36993700","8.54089790","45","0","POINT (2683254 1247150.8)"
"5251","4970","0080E1150017F5F8","20220907101904","21.38","81.39","47.36993700","8.54089790","45","0","POINT (2683254 1247150.8)"
"5252","4971","0080E1150017F5F8","20220907094904","21.38","81.39","47.36993700","8.54089790","45","0","POINT (2683254 1247150.8)"
"5253","4972","0080E1150017F5F8","20220907091904","21.38","81.39","47.36993700","8.54089790","45","0","POINT (2683254 1247150.8)"
"6454","6466","0080E115003BDA59","20220909034654","16.14","78.48","47.36995100","8.54100810","45","0","POINT (2683262.5 1247152.4)"
"6595","6680","0080E1150017F5F8","20220909113550","19.53","62.45","47.37000840","8.54095100","45","26","POINT (2683258 1247158.6)"
